6.398202851414680481e-03,2.663997709751129150e-01,2.663997709751129150e-01,1.091435775160789490e-01,1.589704304933547974e-01,7.599814236164093018e-02,2.040229141712188721e-01,1.346638612449169159e-02,3.695417195558547974e-02,2.663997709751129150e-01,2.188714593648910522e-01,4.793272539973258972e-02,5.933716427534818649e-03,3.026217408478260040e-02,4.986066371202468872e-02,2.663997709751129150e-01,8.702088892459869385e-02,1.423632800579071045e-01,1.708453297615051270e-01,2.191894203424453735e-01,1.405133213847875595e-02,2.650587633252143860e-02,1.119045540690422058e-01,8.037378638982772827e-02,1.333283483982086182e-01,1.060209497809410095e-01,2.663997709751129150e-01,1.990775316953659058e-01,2.663997709751129150e-01,6.875668466091156006e-02,5.571662262082099915e-02,7.294207811355590820e-03,2.663997709751129150e-01,1.413497030735015869e-01,2.663997709751129150e-01,2.663997709751129150e-01
2.314047217369079590e-01,1.150583624839782715e-01,1.153468117117881775e-01,1.097500696778297424e-01,1.579994112253189087e-01,8.713197708129882812e-02,2.706374228000640869e-01,2.706374228000640869e-01,2.640082836151123047e-01,7.387050241231918335e-02,1.071186736226081848e-01,1.640405654907226562e-01,1.198258027434349060e-01,1.644283831119537354e-01,2.706374228000640869e-01,1.682956516742706299e-01,1.139881238341331482e-01,4.639675840735435486e-03,7.520709652453660965e-03,3.802182152867317200e-02,8.748654276132583618e-02,2.608339190483093262e-01,2.706374228000640869e-01,2.217914015054702759e-01,1.160534918308258057e-01,1.865789294242858887e-02,0.000000000000000000e+00,2.519246935844421387e-01,1.315873116254806519e-01,1.116721481084823608e-01,1.510517746210098267e-01,1.171087548136711121e-01,9.310927242040634155e-02,1.994046866893768311e-01,1.580759435892105103e-01,2.065287679433822632e-01
1.837873756885528564e-01,1.139957681298255920e-01,1.218036562204360962e-01,2.274905443191528320e-01,2.274905443191528320e-01,1.613311320543289185e-01,1.965923160314559937e-01,1.407291293144226074e-01,4.381116852164268494e-02,2.274905443191528320e-01,2.125998586416244507e-01,1.958314031362533569e-01,4.712986573576927185e-02,1.978822052478790283e-01,8.417826145887374878e-02,1.076381951570510864e-01,2.274905443191528320e-01,1.007373705506324768e-01,2.274905443191528320e-01,1.900889128446578979e-01,7.466185837984085083e-02,7.180615514516830444e-02,2.035602182149887085e-01,2.274905443191528320e-01,9.063191711902618408e-02,1.189711913466453552e-01,1.713310927152633667e-01,1.170293763279914856e-01,2.274905443191528320e-01,9.164767712354660034e-02,1.520276218652725220e-01,2.274905443191528320e-01,1.674928516149520874e-01,6.414502114057540894e-02,1.618475317955017090e-01,2.015776038169860840e-01
2.384538948535919189e-01,6.802520900964736938e-02,8.111481368541717529e-02,7.846937328577041626e-02,1.861646771430969238e-01,7.766477763652801514e-02,7.205100357532501221e-02,1.591350734233856201e-01,1.478109061717987061e-01,1.626228839159011841e-01,1.067434027791023254e-01,2.032470405101776123e-01,1.885512769222259521e-01,5.006298050284385681e-02,7.389160990715026855e-02,2.654874026775360107e-01,5.157328769564628601e-02,3.269014507532119751e-02,1.270683109760284424e-01,1.763001382350921631e-01,7.948446273803710938e-02,1.751805543899536133e-01,2.766955494880676270e-01,2.064029574394226074e-01,1.478917598724365234e-01,8.491542190313339233e-02,6.226924434304237366e-02,2.766955494880676270e-01,1.157863736152648926e-01,2.182955145835876465e-01,2.766955494880676270e-01,2.766955494880676270e-01,1.305005699396133423e-01,1.152746602892875671e-01,4.320446029305458069e-02,2.766955494880676270e-01
2.203289419412612915e-02,9.166957810521125793e-03,0.000000000000000000e+00,2.507410012185573578e-02,3.379766047000885010e-01,3.961961343884468079e-02,8.250251412391662598e-03,6.520463153719902039e-03,0.000000000000000000e+00,4.280998185276985168e-02,4.253548383712768555e-02,5.730640143156051636e-02,4.596152901649475098e-02,3.379766047000885010e-01,3.147553205490112305e-01,5.934099201112985611e-03,1.037388574331998825e-02,2.322204224765300751e-02,3.064364567399024963e-02,6.640345603227615356e-02,3.251780569553375244e-02,9.743411093950271606e-02,3.379766047000885010e-01,2.147365212440490723e-01,7.683251053094863892e-02,5.453828722238540649e-02,3.607635386288166046e-03,2.830487489700317383e-01,2.593219280242919922e-01,2.081413120031356812e-01,3.379766047000885010e-01,3.379766047000885010e-01,1.814883947372436523e-01,1.378914415836334229e-01,6.039933860301971436e-02,0.000000000000000000e+00
2.309313267469406128e-01,2.821546196937561035e-01,2.025297284126281738e-01,9.952207654714584351e-02,7.841974496841430664e-02,1.402712333947420120e-02,1.029117405414581299e-02,1.501739472150802612e-01,1.162327006459236145e-01,1.349902302026748657e-01,9.185849130153656006e-02,7.865693420171737671e-02,6.795468181371688843e-02,1.014092341065406799e-01,8.759694546461105347e-02,2.821546196937561035e-01,2.004504054784774780e-01,1.383246928453445435e-01,1.282121241092681885e-01,2.821546196937561035e-01,6.810279190540313721e-02,7.845328003168106079e-02,8.218440413475036621e-02,4.485892597585916519e-03,2.395100444555282593e-01,2.821546196937561035e-01,2.585295438766479492e-01,2.821546196937561035e-01,2.093378305435180664e-01,1.034971326589584351e-01,3.647163882851600647e-02,5.038271471858024597e-02,9.351104497909545898e-02,5.487870797514915466e-02,1.801742911338806152e-01,2.821546196937561035e-01
1.862812489271163940e-01,1.708407998085021973e-01,8.591084927320480347e-02,7.497455179691314697e-02,1.776722669601440430e-01,1.072012037038803101e-01,1.097482666373252869e-01,9.242022782564163208e-02,2.463072910904884338e-02,1.034038588404655457e-01,2.355926632881164551e-01,6.097270920872688293e-02,7.849759608507156372e-02,1.420387029647827148e-01,2.543136179447174072e-01,1.559089720249176025e-01,7.581260800361633301e-02,2.341331541538238525e-01,2.593076229095458984e-01,2.593076229095458984e-01,6.536538153886795044e-02,9.781717509031295776e-02,1.057581976056098938e-01,3.160130605101585388e-02,7.848159223794937134e-02,2.036256045103073120e-01,2.593076229095458984e-01,2.593076229095458984e-01,2.593076229095458984e-01,2.593076229095458984e-01,1.188209131360054016e-01,9.039610624313354492e-02,8.898435533046722412e-02,7.449850440025329590e-02,2.101225256919860840e-01,2.367689758539199829e-01
1.359468847513198853e-01,3.699833527207374573e-02,5.155366286635398865e-02,6.732567399740219116e-02,1.609044373035430908e-01,8.574543893337249756e-02,7.004436105489730835e-02,2.713173627853393555e-02,7.834017276763916016e-02,3.067636489868164062e-01,5.485166609287261963e-02,3.067636489868164062e-01,3.067636489868164062e-01,1.148384287953376770e-01,4.489626735448837280e-02,5.541918426752090454e-02,1.293611377477645874e-01,1.773339062929153442e-01,1.741534657776355743e-02,3.008144721388816833e-02,1.049534417688846588e-02,6.093539670109748840e-02,1.463751643896102905e-01,1.592840813100337982e-02,1.741758733987808228e-02,8.588787913322448730e-02,1.711843162775039673e-01,3.067636489868164062e-01,3.067636489868164062e-01,3.067636489868164062e-01,1.722490638494491577e-01,5.175859108567237854e-02,1.969617418944835663e-02,9.596181660890579224e-02,3.067636489868164062e-01,3.067636489868164062e-01
5.881475657224655151e-02,0.000000000000000000e+00,4.461859539151191711e-02,2.285191267728805542e-01,2.212713956832885742e-01,2.930651903152465820e-01,2.930651903152465820e-01,7.677118480205535889e-02,8.417146280407905579e-03,3.975017368793487549e-02,2.867533825337886810e-02,3.515038266777992249e-02,3.231772035360336304e-02,2.930651903152465820e-01,1.515283882617950439e-01,5.995575711131095886e-02,8.518656715750694275e-03,3.364590927958488464e-02,8.707832545042037964e-02,1.604911684989929199e-01,8.895599097013473511e-02,1.239666044712066650e-01,2.749559879302978516e-01,2.930651903152465820e-01,1.581587493419647217e-01,3.376646339893341064e-02,4.598735645413398743e-02,1.092261150479316711e-01,1.326989233493804932e-01,2.930651903152465820e-01,2.930651903152465820e-01,2.930651903152465820e-01,2.086533755064010620e-01,1.146889030933380127e-01,3.891800716519355774e-02,7.426776736974716187e-02
2.109711617231369019e-01,0.000000000000000000e+00,1.232837662100791931e-01,7.618319988250732422e-02,7.758119702339172363e-02,6.852225214242935181e-02,2.856909334659576416e-01,2.856909334659576416e-01,2.856909334659576416e-01,6.791315227746963501e-02,7.909587025642395020e-02,2.856909334659576416e-01,1.490773260593414307e-01,1.301656216382980347e-01,4.927178472280502319e-02,2.435245662927627563e-01,1.404711157083511353e-01,1.643476076424121857e-02,8.073583245277404785e-02,4.804305266588926315e-03,0.000000000000000000e+00,1.213319506496191025e-02,3.564762184396386147e-03,1.335770357400178909e-02,1.945104002952575684e-01,2.856909334659576416e-01,1.759167462587356567e-01,2.549428641796112061e-01,2.009876370429992676e-01,1.697599142789840698e-01,1.762222871184349060e-02,1.360739469528198242e-01,1.880433857440948486e-01,1.153334081172943115e-01,1.578891575336456299e-01,2.856909334659576416e-01
2.123813517391681671e-02,1.464735567569732666e-01,2.494574291631579399e-04,5.261578038334846497e-02,3.292795270681381226e-02,4.723240062594413757e-02,1.786255277693271637e-02,1.564193633385002613e-03,7.058789487928152084e-04,6.924873590469360352e-02,6.138718686997890472e-03,3.017228282988071442e-02,2.267364859580993652e-01,5.685555562376976013e-02,1.446228772401809692e-01,1.755581945180892944e-01,9.554119408130645752e-02,4.339163005352020264e-02,2.614593207836151123e-01,4.531263932585716248e-02,2.614593207836151123e-01,2.614593207836151123e-01,2.614593207836151123e-01,2.388681620359420776e-01,7.816464453935623169e-02,2.661822549998760223e-02,5.673237890005111694e-02,2.614593207836151123e-01,2.614593207836151123e-01,2.602974772453308105e-01,2.614593207836151123e-01,2.102632224559783936e-01,1.226438805460929871e-01,2.349051237106323242e-01,2.243497073650360107e-01,2.614593207836151123e-01
1.056942641735076904e-01,2.237362787127494812e-02,7.928109914064407349e-02,1.258631795644760132e-01,4.899281635880470276e-02,8.053908497095108032e-02,2.499393224716186523e-01,2.499393224716186523e-01,2.499393224716186523e-01,2.814697101712226868e-02,1.449183970689773560e-01,1.631328910589218140e-01,1.510559320449829102e-01,1.919897049665451050e-01,1.606166362762451172e-01,1.015795767307281494e-01,1.170807331800460815e-01,4.117856174707412720e-02,1.270576417446136475e-01,7.122857123613357544e-02,1.405985802412033081e-01,2.499393224716186523e-01,2.499393224716186523e-01,1.033788770437240601e-01,1.303829550743103027e-01,6.959182769060134888e-02,2.045276341959834099e-03,2.460766881704330444e-01,2.499393224716186523e-01,2.499393224716186523e-01,2.499393224716186523e-01,2.499393224716186523e-01,5.834276974201202393e-02,9.621354192495346069e-02,2.499393224716186523e-01,1.621115803718566895e-01
4.763802886009216309e-02,1.100081279873847961e-01,2.296570092439651489e-01,2.296570092439651489e-01,2.296570092439651489e-01,8.084495365619659424e-02,3.342754393815994263e-02,7.859842479228973389e-02,0.000000000000000000e+00,8.784762769937515259e-02,1.646992117166519165e-01,1.703870743513107300e-01,2.296570092439651489e-01,2.296570092439651489e-01,1.481216549873352051e-01,9.487242251634597778e-02,8.134428411722183228e-02,4.226630181074142456e-02,1.693592369556427002e-01,2.296570092439651489e-01,1.773454397916793823e-01,9.167806059122085571e-02,2.017676383256912231e-01,2.296570092439651489e-01,1.674845069646835327e-01,1.979487985372543335e-01,2.163578718900680542e-01,8.900292217731475830e-02,7.774308323860168457e-02,1.785891056060791016e-01,1.283148527145385742e-01,2.296570092439651489e-01,1.780620068311691284e-01,2.296570092439651489e-01,2.296570092439651489e-01,1.543715745210647583e-01
1.296053230762481689e-01,9.659153223037719727e-02,1.359889060258865356e-01,1.810420900583267212e-01,1.770346611738204956e-01,1.042077243328094482e-01,2.920727804303169250e-02,9.385301172733306885e-02,1.154944524168968201e-01,2.426680624485015869e-01,9.468018263578414917e-02,7.261649519205093384e-02,7.113647460937500000e-02,3.116484917700290680e-02,1.275750696659088135e-01,2.206901311874389648e-01,2.426680624485015869e-01,9.704002737998962402e-02,2.426680624485015869e-01,2.160567939281463623e-01,1.388375163078308105e-01,1.504178941249847412e-01,2.026605755090713501e-01,2.426680624485015869e-01,1.792767196893692017e-01,1.061510741710662842e-01,8.408018201589584351e-02,2.426680624485015869e-01,2.426680624485015869e-01,2.169884592294692993e-01,2.426680624485015869e-01,1.777057349681854248e-01,2.426680624485015869e-01,1.541907340288162231e-01,3.215590864419937134e-02,8.961924165487289429e-02
2.468883395195007324e-01,1.771522462368011475e-01,2.468883395195007324e-01,9.624397009611129761e-02,1.386372745037078857e-01,8.408200740814208984e-02,2.426837235689163208e-01,1.318134814500808716e-01,2.468883395195007324e-01,2.468883395195007324e-01,1.662669628858566284e-01,1.284030526876449585e-01,2.468883395195007324e-01,2.056784629821777344e-01,2.468883395195007324e-01,2.085087448358535767e-01,2.468883395195007324e-01,2.468883395195007324e-01,2.342711985111236572e-01,1.446387022733688354e-01,4.654817283153533936e-02,1.236745044589042664e-01,1.718805879354476929e-01,7.771488279104232788e-02,8.728861063718795776e-02,4.226654395461082458e-02,1.164934262633323669e-01,1.491609215736389160e-01,6.927777826786041260e-02,1.129526868462562561e-01,5.790893360972404480e-02,1.438223123550415039e-01,1.035117655992507935e-01,8.743185549974441528e-02,3.681826591491699219e-02,6.218851357698440552e-02
2.369292825460433960e-01,2.393847107887268066e-01,2.393847107887268066e-01,1.322555691003799438e-01,1.950535625219345093e-01,1.427718102931976318e-01,6.776059418916702271e-02,5.672044306993484497e-02,8.632360398769378662e-02,2.393847107887268066e-01,2.393847107887268066e-01,1.917072683572769165e-01,3.853071480989456177e-02,9.828682988882064819e-02,2.393847107887268066e-01,2.393847107887268066e-01,2.393847107887268066e-01,1.545526981353759766e-01,7.660610973834991455e-02,1.032709032297134399e-01,1.456584185361862183e-01,8.756263554096221924e-02,2.393847107887268066e-01,1.089006811380386353e-01,1.115825846791267395e-01,2.272081226110458374e-01,6.564033776521682739e-02,1.116500869393348694e-01,1.343209296464920044e-01,1.713261902332305908e-01,2.059512585401535034e-01,8.324601501226425171e-02,2.125421166419982910e-01,1.445101201534271240e-01,1.259763985872268677e-01,7.527617365121841431e-02
7.071863859891891479e-02,2.608588524162769318e-02,1.948011070489883423e-01,1.093218848109245300e-01,2.247431725263595581e-01,2.288788110017776489e-01,1.552883535623550415e-01,1.936434805393218994e-01,2.041099816560745239e-01,9.651755541563034058e-02,1.097110062837600708e-01,2.310235798358917236e-01,2.310235798358917236e-01,2.001361995935440063e-01,2.310235798358917236e-01,2.310235798358917236e-01,1.196226552128791809e-01,1.125106215476989746e-02,1.250553429126739502e-01,7.320225983858108521e-02,1.804613322019577026e-02,6.540279090404510498e-02,1.772521436214447021e-01,1.383745819330215454e-01,1.184507012367248535e-01,1.939295679330825806e-01,1.803264766931533813e-01,2.310235798358917236e-01,5.572553724050521851e-02,1.286619454622268677e-01,2.027818709611892700e-01,1.592232286930084229e-01,1.401112079620361328e-01,1.697834730148315430e-01,2.174043357372283936e-01,2.310235798358917236e-01
1.898122765123844147e-02,1.415168344974517822e-01,4.480261355638504028e-02,2.644353806972503662e-01,2.644353806972503662e-01,1.516523808240890503e-01,1.650094538927078247e-01,2.009608000516891479e-01,4.031641781330108643e-02,3.051210194826126099e-02,9.371411800384521484e-02,2.303503304719924927e-01,1.942689269781112671e-01,2.644353806972503662e-01,1.380267888307571411e-01,2.028187960386276245e-01,2.708882465958595276e-02,3.462214022874832153e-02,1.236903294920921326e-01,1.695512235164642334e-02,1.671969890594482422e-02,3.285637125372886658e-02,2.644353806972503662e-01,1.844367831945419312e-01,2.644353806972503662e-01,2.644353806972503662e-01,2.588616907596588135e-01,1.961184293031692505e-02,4.320934787392616272e-02,1.492719054222106934e-01,1.278071552515029907e-01,2.644353806972503662e-01,2.387215048074722290e-01,1.040602326393127441e-01,4.002880305051803589e-02,7.065381109714508057e-02
2.772848606109619141e-01,1.045934408903121948e-01,9.512281417846679688e-02,1.360828876495361328e-01,2.772848606109619141e-01,1.474484056234359741e-01,8.077470213174819946e-02,2.009307146072387695e-01,2.772848606109619141e-01,1.689623743295669556e-01,1.754107326269149780e-01,1.608593612909317017e-01,9.455997496843338013e-02,4.892804473638534546e-02,3.521821275353431702e-02,6.565007567405700684e-02,6.375167518854141235e-02,6.509518623352050781e-02,2.772848606109619141e-01,4.653001576662063599e-02,4.857458919286727905e-02,7.494258135557174683e-02,2.508370578289031982e-01,4.179553687572479248e-02,4.672909900546073914e-02,2.772848606109619141e-01,2.772848606109619141e-01,2.772848606109619141e-01,2.772848606109619141e-01,1.947085112333297729e-01,6.434492021799087524e-02,5.759400129318237305e-02,7.536337524652481079e-02,5.559417232871055603e-02,1.099802404642105103e-01,1.554143875837326050e-01
1.101832017302513123e-01,2.154622972011566162e-02,1.272033713757991791e-02,2.976827509701251984e-02,1.474723219871520996e-01,6.556822359561920166e-02,7.072195410728454590e-02,1.116204932332038879e-01,1.453989297151565552e-01,4.352666437625885010e-02,7.014675065875053406e-03,2.964533120393753052e-02,3.380931168794631958e-02,1.673813760280609131e-01,1.436758339405059814e-01,5.072139948606491089e-02,8.071335963904857635e-03,2.655925694853067398e-03,7.600393146276473999e-02,1.035577282309532166e-01,8.523898571729660034e-02,1.537594348192214966e-01,2.450518310070037842e-01,2.095767855644226074e-01,1.432210505008697510e-01,2.452630102634429932e-01,1.818394213914871216e-01,2.048646360635757446e-01,2.758331298828125000e-01,2.758331298828125000e-01,2.758331298828125000e-01,2.758331298828125000e-01,2.758331298828125000e-01,1.635812968015670776e-01,2.758331298828125000e-01,2.758331298828125000e-01
2.258730232715606689e-01,1.977367699146270752e-01,3.731779009103775024e-02,1.943219304084777832e-01,2.258730232715606689e-01,2.258730232715606689e-01,6.287543475627899170e-02,1.740001738071441650e-01,1.415257155895233154e-01,1.859066933393478394e-01,2.708187140524387360e-02,5.175609141588211060e-02,3.072187677025794983e-02,9.963475167751312256e-02,1.830697059631347656e-01,1.835838854312896729e-01,4.505918174982070923e-02,1.202591806650161743e-01,9.540250152349472046e-02,5.255347490310668945e-02,1.325276941061019897e-01,1.968864500522613525e-01,2.258730232715606689e-01,2.023932933807373047e-01,2.258730232715606689e-01,2.258730232715606689e-01,6.933277100324630737e-02,7.608573883771896362e-02,2.258730232715606689e-01,2.258730232715606689e-01,2.258730232715606689e-01,2.258730232715606689e-01,1.774605065584182739e-01,1.418479233980178833e-01,2.083477824926376343e-01,9.987283498048782349e-02
2.714078128337860107e-01,8.639445155858993530e-02,6.850744783878326416e-02,8.849517256021499634e-02,8.416134864091873169e-02,5.814251303672790527e-02,4.875052347779273987e-02,1.224993839859962463e-01,2.703484892845153809e-01,2.646944820880889893e-01,7.007488608360290527e-02,2.776394598186016083e-02,1.214508414268493652e-01,4.143540561199188232e-02,1.623406857252120972e-01,2.714078128337860107e-01,2.714078128337860107e-01,2.714078128337860107e-01,1.773391664028167725e-01,1.821423023939132690e-01,3.435976058244705200e-02,2.362428754568099976e-01,2.088109403848648071e-01,9.283578395843505859e-02,8.481029421091079712e-02,7.260118424892425537e-02,1.216219663619995117e-01,2.714078128337860107e-01,1.156534925103187561e-01,9.452687203884124756e-02,1.433734446763992310e-01,4.817337542772293091e-02,2.629953250288963318e-02,1.841418445110321045e-01,1.940547376871109009e-01,2.714078128337860107e-01
